acession_no,book_title,author,price_inr,price_dollar,price_euro,publisher,issued,number_donated,book_shelf_no,compartment_no,no_copies
1885.0,Advanced C++,Coplien J.O.,984.12,,,A/W,,909751,DCSE/19/3,1.0,28.0
1886.0,Software Engineering A Practitioner Approach (REPLACE),Pressman,,,,MC GRAW,,909752,DCSE/19/3,2.0,1.0
1887.0,C++ Primer,Lippmam S.B.,349.60,,,A/W,,909753,DCSE/19/3,2.0,2.0
1888.0,Intro. To Parallel & Distri. Comp.,Crichlow J.M.,95.00,,,PHI,,909754,DCSE/19/3,2.0,3.0
1889.0,Richard Feynman,Gribbin J.,210.00,,,Univ Press,ISSUED (SKB),909755,DCSE/19/3,2.0,4.0
1890.0,High Performance Computing,Kuck D.J.,480.00,,,Oxford University,ISSUED (SKB),909756,DCSE/19/3,2.0,5.0
1891.0,Chaotic Dynamics,Baker G.J.,1080.00,,,Cambridge,ISSUED (SKB),909757,DCSE/19/3,2.0,6.0
1892.0,Data Structures Via C++,Berman A.M.,695.00,,,Oxford University,,909758,DCSE/19/3,2.0,7.0
1893.0,OOP for Windows,Tello E.R.,1308.81,,,Wieley,,909759,DCSE/19/3,2.0,8.0
1894.0,IT for Growth & Prosperity,Bandyopadhyay S.,325.00,,,TMH,,909760,DCSE/19/3,2.0,9.0
1895.0,Data & Computer Communications,Stallings W.,250.00,,,PHI,,909761,DCSE/19/3,2.0,10.0
1896.0,Essentials of Programming ,Friedman D.P.,275.00,,,TMH,,909762,DCSE/19/3,2.0,11.0
1897.0,Operating System,Cowley C.,275.00,,,TMH,,909763,DCSE/19/3,2.0,12.0
1898.0,Fuzzy Neural Control,Nie J.,125.00,,,PHI,,909764,DCSE/19/3,2.0,13.0
1899.0,Science of Programming,Gries,110.00,,,Narosa,,909765,DCSE/19/3,2.0,14.0
1900.0,Funda. Of Artificial Neural Network,Hassoun M.H,295.00,,,PHI,,909766,DCSE/19/3,2.0,15.0
1901.0,Intro. To Automata The Lang. & Comp.,Hopcraft,145.00,,,Narosa,,1901,DCSE/19/3,2.0,16.0
1902.0,Integrated Approach to Software Engg.,Jalote,250.00,,,Narosa,,909768,DCSE/19/3,2.0,17.0
1903.0,Fundamentals of Algorithms,Brassard G.,225.00,,,PHI,,909769,DCSE/19/3,2.0,18.0
1904.0,Computer Programming in Fortran 90,Raja Raman V.,150.00,,,PHI,,909770,DCSE/19/3,2.0,19.0
1905.0,Digital Integrated Electronics,Taub H.,294.97,,,TMH,,909771,DCSE/19/3,2.0,20.0
1906.0,Theory of Computer Science,Mishra K.L.P,125.00,,,PHI,,909772,DCSE/19/3,2.0,21.0
1907.0,C++ Programming Language,Stroustrup,524.00,,,Wiley,,909773,DCSE/19/3,2.0,22.0
1908.0,Advanced Computer Architecture,Kain R.Y.,295.00,,,PHI,,909774,DCSE/19/3,2.0,23.0
1909.0,Programming Languages,Applesby D.,195.00,,,TMH,,909775,DCSE/19/3,2.0,24.0
1910.0,Computer Arch. & Organisation,Hayes J.P.,316.80,,,MGH,,909659,DCSE/19/3,2.0,25.0
1911.0,Online Computer & Competitive Ana.,Boradin,2551.50,,,Cambridge,ISSUED (SKB),909660,DCSE/19/3,2.0,26.0
1912.0,Computer Networks,Taneubaum A.S.,195.00,,,PHI,,909668,DCSE/19/3,2.0,27.0
1913.0,Operating System,Deital H.M.,251.25,,,AWL,,909669,DCSE/19/3,2.0,28.0
1914.0,Operating System Concept (REPLACE),Silberschatz,, $ 7.50 ,,AWL,,909670,DCSE/19/3,2.0,29.0
1915.0,Operating System Concepts,Silberschatz,, $ 7.50 ,,AWL,,909671,DCSE/19/3,2.0,30.0
1916.0,Operating System Concepts,Silberschatz,, $ 7.50 ,,AWL,,909672,DCSE/19/3,3.0,1.0
1917.0,Operating System Concepts,Silberschatz,, $ 6.50 ,,AWL,,909673,DCSE/19/3,3.0,2.0
1918.0,Operating System Internals & Design (REPLACE),Stallings.W,,,,PHI,,909674,DCSE/19/3,3.0,3.0
1919.0,Fundamentals of Database Systems,Elmasri,, $ 6.50 ,,AWL,,909675,DCSE/19/3,3.0,4.0
1920.0,Fundamentals of Database Systems,Elmasri,395.00,,,PHI,,909676,DCSE/19/3,3.0,5.0
1921.0,Operating System Des. & Imp.,Taneubaum ,, $ 7.75 ,,Mc Graw,,909677,DCSE/19/3,3.0,6.0
1922.0,Comp. Arch. And Parallel Processing,Kai Hwang,, $ 7.75 ,,Mc Graw,,909678,DCSE/19/3,3.0,7.0
1923.0,Comp. Arch. And Parallel Processing,Kai Hwang,, $ 5.25 ,,AWL,,909679,DCSE/19/3,3.0,8.0
1924.0,C++ FAQs,Cline M.P.,349.60,,,AWL,,910063,DCSE/19/3,3.0,9.0
1925.0,Adv. Prog. In Unix Environment,Stevens W.R.,175.00,,,BPB,,910064,DCSE/19/3,3.0,10.0
1926.0,Unix Shell Programming ,Kanetkar ,,,,BPB,LOST,910065,DCSE/19/3,3.0,11.0
1927.0,Unix Shell Programming,Kanetkar ,399.00,,,BPB,,910066,DCSE/19/3,3.0,12.0
1928.0,Building Intranets on NT Net & Solaris,Steru M.,,,,BPB,,910067,DCSE/19/3,3.0,13.0
1929.0,Mathmatical Elements for Computer Graphics (REPLACE),Rogers,, $ 11.95 ,,Mc Graw,,910068,DCSE/19/3,3.0,14.0
1930.0,Mathmatical Elements of Comp. Gr.,Rogers,, $ 11.95 ,,Mc Graw,,910069,DCSE/19/3,3.0,15.0
1931.0,Mathmatical Elements of Comp. Gr.,Rogers,303.70,,,Mc Graw,,910070,DCSE/19/3,3.0,16.0
1932.0,Procrdural Elements Of Comp. Gr.,Rogers D.F.,175.00,,,PHI,,910071,DCSE/19/3,3.0,17.0
1933.0,IBM PC Assem. Lang. & Prog.,Abel P.,175.00,,,PHI,,910072,DCSE/19/3,3.0,18.0
1934.0,IBM PC Assem. Lang. & Prog.,Abel P.,175.00,,,PHI,,910075,DCSE/19/3,3.0,19.0
1935.0,IBM PC Assem. Lang. & Prog.,Abel P.,175.00,,,PHI,ISSUED (B.N PANDEY),910076,DCSE/19/3,3.0,20.0
1937.0,IBM PC Assem. Lang. & Prog.,Abel P.,375.00,,,Tata Mc Graw,,1937,DCSE/19/3,3.0,21.0
1938.0,The Internet Complete Reference,Hahu H.,175.00,,,PHI,,910077,DCSE/19/3,3.0,22.0
1939.0,IBM PC Assem. Lang. & Prog.,Abel Peter,175.00,,,PHI,ISSUED (PKS),913526,DCSE/19/3,4.0,1.0
1940.0,IBM PC Assem. Lang. & Prog.,Abel Peter,175.00,,,PHI,,913527,DCSE/19/3,4.0,2.0
1941.0,IBM PC Assem. Lang. & Prog.,Abel Peter,175.00,,,PHI,,913528,DCSE/19/3,4.0,3.0
1942.0,IBM PC Assem. Lang. & Prog.,Abel Peter,175.00,,,PHI,,913529,DCSE/19/3,4.0,4.0
1943.0,IBM PC Assem. Lang. & Prog.,Abel Peter,395.00,,,PHI,,913530,DCSE/19/3,4.0,5.0
1944.0,Computer Graphics,Hearn/Baker,395.00,,,PHI,,913531,DCSE/19/3,4.0,6.0
1945.0,Computer Graphics,Hearn/Baker,395.00,,,PHI,,913532,DCSE/19/3,4.0,7.0
1946.0,Computer Graphics,Hearn/Baker,195.00,,,PHI,,913533,DCSE/19/3,4.0,8.0
1947.0,Practical Parallel Programming,Wilson,, $ 7.00 ,,AWL,,913534,DCSE/19/3,4.0,9.0
1948.0,Operating System Concepts,Silberschatz,, $ 7.00 ,,AWL,,913537,DCSE/19/3,4.0,10.0
1949.0,Operating System Concepts,Silberschatz,, $ 7.00 ,,AWL,,913536,DCSE/19/3,4.0,11.0
1950.0,Operating System Concepts,Silberschatz,,,,AWL,,913535,DCSE/19/3,4.0,12.0
1951.0,Fundamentals of Data Base Systems (REPLACE),Elsmari Navathe,434.80,,,AWL,,913538,DCSE/19/3,4.0,13.0
1952.0,C++ Primer,Lippmam / Lapore,394.60,,,AWL,,913539,DCSE/19/3,4.0,14.0
1953.0,Adv. Prog. In Unix Environment,Stevens,262.20,,,AWL,,913540,DCSE/19/3,4.0,15.0
1954.0,Principles of CMOS VLSI Design,Wesbe,371.45,,,AWL,,913541,DCSE/19/3,4.0,16.0
1955.0,Comp. Graphics: Principles & Practice,Foley,262.20,,,AWL,,913542,DCSE/19/3,4.0,17.0
1956.0,The Java Programming Language,Arnold Gosling,266.55,,,AWL,,913543,DCSE/19/3,4.0,18.0
1957.0,Artificial Intelligence ,Charniak,240.35,,,AWL,,913544,DCSE/19/3,4.0,19.0
1958.0,The Java FAQ,Kanerva,229.40,,,AWL,,913545,DCSE/19/3,4.0,20.0
1959.0,The C++ FAQ,Cline/Lomow,391.10,,,Mc Graw,,913546,DCSE/19/3,4.0,21.0
1960.0,Software Engineering ,Pressmann,1275.45,,,AWL,,913547,DCSE/19/3,4.0,22.0
1961.0,Giabit Networking,Partridge G.C.,125.00,,,PHI,,909963,DCSE/19/3,4.0,23.0
1962.0,Prob. & Stat. Re. Q & Comp. Sc. App.,Trivedi K.R.,284.70,,,AWL,,909964,DCSE/19/3,4.0,24.0
1963.0,Undocumented DOS through C (REPLACE),Date C.J.,,,,BPB,,909965,DCSE/19/3,4.0,25.0
