acession_no,book_title,author,price_inr,price_dollar,price_euro,publisher,issued,number_donated,book_shelf_no,compartment_no,no_copies
329.0,Data Structure & Program Design,Kruse,69.00,,,PHI,,722231.0,DCSE/74/1,3.0,5.0
331.0,Principles of Data Base System,Ullman,55.00,,,GAI,,722233.0,DCSE/74/1,3.0,6.0
332.0,Structured Computer Organisation,Tanenbam,62.00,,,PHI,,722234.0,DCSE/74/1,3.0,7.0
334.0,Fundamental of Data Structure,Sahni,40.00,,,CBS,,722236.0,DCSE/74/1,3.0,8.0
335.0,Turbo Pascal 4,Jamsa,92.95,,,TMH,,722238.0,DCSE/74/1,3.0,9.0
336.0,Turbo Pascal 4,Jamsa,92.95,,,TMH,,722237.0,DCSE/74/1,3.0,10.0
337.0,OS/2 Pocket Reference,Jamsa,92.95,,,TMH,,722239.0,DCSE/74/1,3.0,11.0
338.0,Inside the IBM PC AT,Bayers,85.10,,,TMH,,722240.0,DCSE/74/1,3.0,12.0
339.0,dBase III Plus Power Tools,Krumn,121.55,,,TMH,,722241.0,DCSE/74/1,3.0,13.0
340.0,Introduction to Fortran 77 & PC,Hammond,121.55,,,TMH,,722242.0,DCSE/74/1,3.0,14.0
341.0,Comp. Arch. & Practical Processing,Briggs,121.55,,,TMH,,722243.0,DCSE/74/1,3.0,15.0
342.0,Introduction Unix System,Morgan,99.40,,,TMH,,722244.0,DCSE/74/1,3.0,16.0
343.0,8086/88 Assembly Language Prog.,Morris,256.69,,,TMH,,722245.0,DCSE/74/1,3.0,17.0
344.0,Des. Programmers Guide to Unix,Quinin,99.40,,,TMH,,722246.0,DCSE/74/1,3.0,18.0
346.0,Animated Algorithms,Barnett,113.70,,,TMH,,722248.0,DCSE/74/1,3.0,19.0
347.0,OS/2 Programmer's Guide,Lacubucci,378.95,,,TMH,,722249.0,DCSE/74/1,3.0,20.0
348.0,dBase III Plus Power User Guide,Jones,350.35,,,TMH,,722250.0,DCSE/74/1,3.0,21.0
349.0,Advance Quick C,Werner 336.05,336.05,,,TMH,,722251.0,DCSE/74/1,3.0,22.0
350.0,Data Structure Using Pascal,Tanenbam,757.19,,,PHI,,763508.0,DCSE/74/1,3.0,23.0
351.0,Math.Mod. & Dig.Sim.for En. & Sc.,Smith,528.34,,,MGH,,763529.0,DCSE/74/1,3.0,24.0
352.0,Software Reliability,Musa,135.05,,,MGH,,763530.0,DCSE/74/1,3.0,25.0
353.0,Data Systems & Management,Kindred,564.85,,,MGH,,763531.0,DCSE/74/1,3.0,26.0
354.0,Unix Ada Programming,Gelani,479.05,,,MGH,,763532.0,DCSE/74/1,3.0,27.0
355.0,The Motorola MC 68000,Bacon,386.10,,,MGH,,763533.0,DCSE/74/1,3.0,28.0
356.0,Using dBase III Plus,Bacon,235.95,,,TMH,,763534.0,DCSE/74/1,3.0,29.0
357.0,Microprocessor 1987 Workbook,Helms,657.80,,,MGH,,763535.0,DCSE/74/1,3.0,30.0
358.0,µprocessor Technology & µcomputer,Pasahow,113.69,,,TMH,,763510.0,DCSE/74/1,3.0,31.0
359.0,Programming with Structured COBOL,New Comer,56.50,,,TMH,,763511.0,DCSE/74/1,3.0,32.0
360.0,A Ist course in Comp. Prog. Pascal,Keller,99.40,,,TMH,,763512.0,DCSE/74/1,3.0,33.0
361.0,Beyond the Basic,Sarch,135.85,,,TMH,,763513.0,DCSE/74/1,3.0,34.0
362.0,A Software Tools Sampler,Miller,556.99,,,PHI,,763514.0,DCSE/74/1,3.0,35.0
363.0,Small Computer Theory & Application,Dailey,556.99,,,TMH,,763515.0,DCSE/74/1,4.0,1.0
364.0,Your IBM PC Made Easy,Sachh,64.35,,,TMH,,763516.0,DCSE/74/1,4.0,2.0
365.0,Com. Gu. to AI & Ex. Sys. T.Pascal,Levine D. & Etal E.,356.79,,,TMH,,763517.0,DCSE/74/1,4.0,3.0
366.0,Pro. Elements for Computer Graphics,Rogers,92.95,,,TMH,,763518.0,DCSE/74/1,4.0,4.0
367.0,Principles of Interactive Comp. Gra.,Sproull,,,,,LOST,763519.0,DCSE/74/1,4.0,5.0
368.0,Advanced Turbo Pascal,Schildt,78.65,,,TMH,,763520.0,DCSE/74/1,4.0,6.0
369.0,An Intro. to Micro Computers 3rd ed.,Osbore,56.49,,,Mc Graw Hill,,758571.0,DCSE/74/1,4.0,7.0
370.0,C Made Easy,Schildt,64.35,,,Mc Graw Hill,,758572.0,DCSE/74/1,4.0,8.0
371.0,The C Primer,Hancock & Krieger,70.79,,,Mc Graw Hill,,758573.0,DCSE/74/1,4.0,9.0
372.0,Under.Unix: A Conceptual Guide,Groff J.R,60.00,,,Tech Publi.,,758574.0,DCSE/74/1,4.0,10.0
373.0,Discrete Structures of Comp. Sc.,Leon S. Levy,50.00,,,Wiley,,758575.0,DCSE/74/1,4.0,11.0
374.0,IInd Course in Comp. Sc.with Pascal,McGraken,64.35,,,Wiley,,758577.0,DCSE/74/1,4.0,12.0
376.0,IInd Course in Comp. Sc.with Modula-2,McGrsalman,69.35,,,Wiley,,758578.0,DCSE/74/1,4.0,13.0
377.0,A Simpli. Gu. to Struc. COBOL Prog.,McChacken Golden,91.52,,,Wiley,,758579.0,DCSE/74/1,4.0,14.0
378.0,An Intro. to µcomp.-Basic concept,Osporne A.,185.90,,,Mc Graw Hill,,758580.0,DCSE/74/1,4.0,15.0
379.0,An Intro. to µcomp.-Basic concept,Osporne A.,185.90,,,Mc Graw Hill,,758581.0,DCSE/74/1,4.0,16.0
380.0,Prog. 8086/88 for the IBM PC & Comp.,Throne,270.99,,,B.C,,763521.0,DCSE/74/1,4.0,17.0
381.0,An Intro. to Database System Vol. 2,Date,614.19,,,Wesley A.,,763522.0,DCSE/74/1,4.0,18.0
382.0,Algorithms,Seogewick,711.43,,,Wesley A.,,763523.0,DCSE/74/1,4.0,19.0
383.0,Prob. Sol. & Struc. Prog. In Pascal,Koffman,485.49,,,Wesley A.,,763524.0,DCSE/74/1,4.0,20.0
384.0,Fundamental of Interactive Comp. Graphics,Dam,840.13,,,Wesley A.,,763525.0,DCSE/74/1,4.0,21.0
385.0,Operating System Concepts,Peterson,205.00,,,Wesley A.,,763526.0,DCSE/74/1,4.0,22.0
386.0,The C Liberary,Jamsa,299.59,,,TMH,,763528.0,DCSE/74/1,4.0,23.0
387.0,Writing MSDOS Device Drivers,Lai,356.79,,,Wesley A.,,763527.0,DCSE/74/1,4.0,24.0
388.0,Programming with Fortran-77,Ram Kumar,48.00,,,TMH,,763539.0,DCSE/74/1,4.0,25.0
389.0,Programming with Fortran-77,Ram Kumar,48.00,,,TMH,,763538.0,DCSE/74/1,4.0,26.0
390.0,Programming with Fortran-77,Ram Kumar,48.00,,,TMH,,763537.0,DCSE/74/1,4.0,27.0
391.0,Programming with Fortran-77,Ram Kumar,48.00,,,TMH,,763536.0,DCSE/74/1,4.0,28.0
392.0,Using Turbo Basic,Scheider,299.59,,,TMH,,763540.0,DCSE/74/1,4.0,29.0
393.0,Turbo Pascal (The Complete Ref.),Brien,378.95,,,TMH,,763541.0,DCSE/74/1,4.0,30.0
394.0,Quatlro,Biow,378.95,,,TMH,,763542.0,DCSE/74/1,4.0,31.0
395.0,An Introduction to Micro Computers,Osborne ,92.95,,,TMH,,763543.0,DCSE/74/1,4.0,32.0
396.0,Theory & Prob. Of Program with Basic,Gotthried,, $ 3.95 ,,TMH,,763545.0,DCSE/74/1,4.0,33.0
397.0,Theory & Prob. Of Program with Basic,Gotthried,, $ 3.95 ,,TMH,,763549.0,DCSE/74/1,4.0,34.0
398.0,Theory & Prob. Of Program with Basic,Gotthried,, $ 3.95 ,,TMH,,763550.0,DCSE/74/1,4.0,35.0
399.0,Theory & Prob. Of Program with Basic,Gotthried,, $ 3.95 ,,TMH,,763551.0,DCSE/74/1,4.0,36.0
400.0,Theory & Prob. Of Program with Basic,Gotthried,, $ 3.95 ,,TMH,,763552.0,DCSE/74/1,4.0,37.0
401.0,Theory & Prob. Of Program with Basic,Gotthried,, $ 3.95 ,,TMH,,763553.0,DCSE/74/1,4.0,38.0
402.0,Theory & Prob. Of Program with Basic,Gotthried,, $ 3.95 ,,TMH,,763544.0,CS/08-09/286/7,5.0,2.0
403.0,Theory & Prob. Of Program with Basic,Gotthried,, $ 3.95 ,,TMH,,763548.0,CS/08-09/286/7,4.0,19.0
404.0,Theory & Prob. Of Program with Basic,Gotthried,, $ 3.95 ,,TMH,,763546.0,CS/08-09/286/7,4.0,18.0
405.0,Theory & Prob. Of Program with Basic,Gotthried,, $ 3.95 ,,TMH,,763547.0,CS/08-09/286/7,5.0,3.0
406.0,Programming with Pascal,Gotthried,56.49,,,TMH,,763554.0,DCSE/74/1,5.0,28.0
407.0,Programming with Structured COBOL,New Comer,56.49,,,TMH,,763556.0,DCSE/74/1,5.0,30.0
408.0,Programming with Structured COBOL,New Comer,56.49,,,TMH,,763555.0,DCSE/74/1,5.0,29.0
409.0,Compiler Writing,Tremblay,107.25,,,TMH,,763557.0,DCSE/74/1,5.0,31.0
410.0,Advanced COBOL,Phillippakis,121.55,,,TMH,,763558.0,DCSE/74/1,5.0,32.0
411.0,An Introduction to Micro Computers,Bunnell,50.05,,,TMH,,763559.0,DCSE/74/1,5.0,33.0
412.0,Cobol Prog. Problems Solutions,M.K.Roy,45.00,,,TMH,,763561.0,DCSE/74/1,5.0,34.0
413.0,Cobol Prog. Problems Solutions,M.K.Roy,45.00,,,TMH,,763562.0,DCSE/74/1,5.0,35.0
415.0,Artificial Intelligence,Winston,697.13,,,AD,,763509.0,DCSE/74/1,5.0,36.0
416.0,Fortran 77,Jain & Suri,30.00,,,TMH,,758565.0,DCSE/74/1,5.0,37.0
417.0,Interfacing Techniques in Digital Des.,Krutz R.L,66.5,,,Wiley,,758566.0,DCSE/74/1,5.0,38.0
418.0,An Intro. To Digital Computer Design,Rajaraman et al.,,,,PHI,LOST,1105733.0,DCSE/19/5,4.0,18.0
419.0,Structured Basic - An Integrated Appr.,Ovilia,135.85,,,Megkoga,,758568.0,DCSE/74/1,5.0,39.0
420.0,Microsoft World 4.0 Simplified,Bolocan D.,270.99,,,Tab Books,,758569.0,DCSE/74/1,5.0,1.0
421.0,Proper Basic,Walsh B.O,614.19,,,Wiley,,758570.0,DCSE/74/1,5.0,2.0
422.0,Mastering Turbo Pascal,Swan,75.00,,,BPB,,758964.0,DCSE/74/1,5.0,3.0
422.0,Mastering Turbo Pascal,Swan,75.00,,,BPB,,764064.0,DCSE/19/2,1.0,9.0
423.0,Mastering C,Bolocan ,60.00,,,BPB,,760997.0,DCSE/74/1,5.0,4.0
424.0,Advanced 80386 Prog. Technique,Turley,344.25,,,MGH,,760998.0,DCSE/74/1,5.0,5.0
425.0,Quatlro : The Complete Reference,McCoy,399.5,,,MGH,,760999.0,DCSE/74/1,5.0,6.0
426.0,Quatlro : The Pocket Reference,Cobb,89.25,,,MGH,,761000.0,DCSE/74/1,5.0,7.0
427.0,Num. Methods from Science & Engg.,Stanron,29.00,,,PHI,,758986.0,DCSE/74/1,5.0,8.0
428.0,Num. Methods from Science & Engg.,Stanron,29.00,,,PHI,,758985.0,DCSE/74/1,5.0,9.0
429.0,Pascal : User Manual & Report,Jensenc & Wirth,48.00,,,Narosa,,758987.0,DCSE/74/1,5.0,10.0
430.0,Pascal : User Manual & Report,Jensenc & Wirth,48.00,,,Narosa,,758990.0,DCSE/74/1,5.0,11.0
431.0,Pascal : User Manual & Report,Jensenc & Wirth,48.00,,,Narosa,,758989.0,DCSE/74/1,5.0,12.0
432.0,Pascal : User Manual & Report,Jensenc & Wirth,48.00,,,Narosa,,758988.0,DCSE/74/1,5.0,13.0
434.0,Programming with Fortran-77,Kumar R.,48.00,,,TMH,,758993.0,DCSE/74/1,5.0,14.0
435.0,Programming with Fortran-77,Kumar R.,48.00,,,TMH,,758992.0,DCSE/74/1,5.0,15.0
436.0,Programming with Fortran-77,Kumar R.,48.00,,,TMH,,436.0,DCSE/74/1,5.0,16.0
437.0,dBase III Plus (5),,250.00,,,,,758998.0,DCSE/74/1,5.0,17.0
438.0,Assem. Prog. & 8086 Microprocessor,Jones,251.73,,,Oxford,,759000.0,DCSE/74/1,5.0,18.0
439.0,Crafting a Compiler,Fischer,671.25,,,The Benjamin Co.,,758938.0,DCSE/74/1,5.0,19.0
440.0,Assem. Lang. Prog. on the IBM PC,Hawksley,284.25,,,Wesley A.,,758937.0,DCSE/74/1,5.0,20.0
442.0,Introduction to Expert Systems,Jackson,225.00,,,Wesley A.,,758931.0,DCSE/74/1,5.0,21.0
443.0,Introduction to Artificial Intelligence,Charniak,235.00,,,Wesley A.,,758932.0,DCSE/74/1,5.0,22.0
444.0,Intro. to Auto. Theo. Lang. & Comp.,Hopcraft,75.00,,,Narosa,,758933.0,DCSE/74/1,5.0,23.0
445.0,An Intro. to dBase System Vol. 1,Date,75.00,,,Narosa,,758934.0,DCSE/74/1,5.0,24.0
446.0,Thr Art of C Programming,Jones,48.00,,,Narosa,,758935.0,DCSE/74/1,5.0,25.0
447.0,Intro. to Auto. Theo. Lang. & Comp.,Hopcraft,75.00,,,Narosa,,758963.0,DCSE/74/1,5.0,26.0
448.0,Intro. to Auto. Theo. Lang. & Comp.,Hopcraft,75.00,,,Narosa,,758962.0,DCSE/74/1,5.0,27.0
449.0,Mastering Turbo Pascal,Swan T.,75.00,,,BPB,,,DCSE/19/2,1.0,10.0
454.0,Programming with Fortran -77,Kumar R.,48.00,,,TMH,,764067.0,DCSE/19/2,1.0,11.0
455.0,Programming with Fortran -77,Kumar R.,48.00,,,TMH,,764066.0,DCSE/19/2,1.0,12.0
456.0,Complete Turbo Pascal,Duntomann J.,75.00,,,Galgotia,,764069.0,DCSE/19/2,1.0,14.0
458.0,Fundamental of Data Structures in Pascal,Horowith & Sahni,40.00,,,Galgotia,,764577.0,DCSE/19/2,1.0,15.0
459.0,Intro. to Auto. Theo. Lang. & Comp.,Hopcraft J.E.,75.00,,,Narosa,,764578.0,DCSE/19/2,1.0,16.0
460.0,Discrete Structures of Comp. Sc.,Levy L.S.,50.00,,,Wiley,,764579.0,DCSE/19/2,1.0,17.0
461.0,Programming in C,Krishnamoorthy,27.00,,,TMH,,764580.0,DCSE/19/2,1.0,18.0
462.0,In. Tech. in Dig. Des. with Em. on µps,Krutz R.L,71.61,,,Wiley,,764581.0,DCSE/19/2,1.0,19.0
463.0,Introduction to Operating Research,Gillett B.E.,60.00,,,TMH,,764582.0,DCSE/19/2,1.0,20.0
464.0,Mastering Turbo C,Bootler S.K.,90.00,,,BPB,,764583.0,DCSE/19/2,1.0,24.0
465.0,Comp. Net. & Distributed Processing,Martin J.,75.00,,,PHI,,764585.0,DCSE/19/2,1.0,23.0
466.0,Comp. Net. & Distributed Processing,Martin J.,75.00,,,PHI,,764584.0,DCSE/19/2,1.0,22.0
467.0,Micro Computing in COBOL,Richards R.M.,45.00,,,Galgotia,,764587.0,DCSE/19/2,1.0,25.0
468.0,Micro Computing in COBOL,Richards R.M.,45.00,,,Galgotia,,764586.0,DCSE/19/2,1.0,26.0
469.0,Complete Turbo Pascal,Duntoman,75.00,,,Galgotia,,764588.0,DCSE/19/2,1.0,27.0
470.0,Dis. Math. Structure for Comp. Sc.,Kolman & Busby,69.00,,,PHI,,764589.0,DCSE/19/2,1.0,28.0
471.0,Advanced Techniques in Lotus 1-2-3,Lensford,90.00,,,BPB,,764525.0,DCSE/19/2,1.0,29.0
472.0,Advance Turbo Basic,Knecht,353.43,,,,,764526.0,DCSE/19/2,1.0,30.0
473.0,Prog. The 8086/88 ; for IBM PC & Com.,Throne,291.73,,,Wesley A.,ISSUED (PKS),759943.0,DCSE/19/2,1.0,31.0
474.0,Prog. The 8086/88 ; for IBM PC & Com.,Throne,291.73,,,Wesley A.,,759941.0,DCSE/19/2,1.0,32.0
475.0,Prog. The 8086/88 ; for IBM PC & Com.,Throne,291.73,,,Wesley A.,,759942.0,DCSE/19/2,1.0,33.0
476.0,Introduction to Functional Prog.,Bird & Walder,476.20,,,PHI,,655614.0,DCSE/19/2,1.0,34.0
477.0,Computer Methods for Engineering,Juluria,205.90,,,PHI,,655615.0,DCSE/19/2,1.0,35.0
478.0,Intro. To Lisp & Symbole Manipulation,Hekmatpour,221.80,,,PHI,,655616.0,DCSE/19/2,1.0,3.0
479.0,Assembly & Assembler,Gorslinc,237.70,,,PHI,,655617.0,DCSE/19/2,1.0,2.0
480.0,Data Structure Using Pascal,Tanenbam,237.70,,,PHI,,655618.0,`,1.0,1.0
481.0,Operating Systems,Keller,254.40,,,PHI,,655619.0,DCSE/19/2,1.0,6.0
482.0,An Introduction to Prog. In Fortran-77,Schon Felder,376.84,,,B. Well,,65620.0,DCSE/19/2,1.0,5.0
483.0,Guide to Good Programming Practice,Meck,,,,EWP,,677691.0,DCSE/19/2,1.0,4.0
484.0,ADA : A Prog. Conversion Course,Collins,75.00,,,EWP,,677682.0,DCSE/19/2,1.0,21.0
485.0,Systems Analysis Des. & Comp. Appl.,Millisgton,80.00,,,EWP,,677683.0,DCSE/19/2,1.0,7.0
486.0,Principles of Text Processing,Teskey,65.00,,,EWP,,677684.0,DCSE/19/2,2.0,8.0
487.0,Programming in C for Unix,Schirmer,80.00,,,EWP,,677686.0,DCSE/19/2,2.0,9.0
488.0,An Introduction to ADA,Yonug,100.00,,,EWP,,677685.0,DCSE/19/2,2.0,1.0
490.0,C for Professional Programmers,Trizzard,65.00,,,EWP,,677688.0,DCSE/19/2,2.0,2.0
492.0,An Introduction to Lisp,Navaganan,75.00,,,EWP,,677690.0,DCSE/19/2,2.0,3.0
493.0,dBase IV Essentials,Hursch J.L.,54.00,,,BPB,,677692.0,DCSE/19/2,2.0,4.0
494.0,Mastering Xenix in the IBM PCAT,Hahn,90.00,,,BPB,,677693.0,DCSE/19/2,2.0,5.0
495.0,Programming the Intel 80386,Smith & Johnson,150.00,,,BPB,,677694.0,DCSE/19/2,2.0,6.0
496.0,Fundamental of  Structure COBOL Prog.,Fengold C.,80.00,,,Galgotia,,677695.0,DCSE/19/2,2.0,7.0
497.0,80386/80286 Assembly Language Prog.,Murray,110.00,,,Mc Graw,,677697.0,DCSE/19/2,2.0,10.0
498.0,Mathmatical Modelling,Kapur,45.00,,,Wiley,,760554.0,DCSE/19/2,2.0,11.0
499.0,IInd Cr. In Comp. Sc. With Modula-2,McGraken,77.11,,,Wiley,,760555.0,DCSE/19/2,2.0,12.0
500.0,Compiler Cons. For Digital Computers,Gries,159.00,,,Wiley,,760556.0,DCSE/19/2,2.0,13.0
501.0,Algorithms + Data Structure Prog.,Wirth,59.00,,,PHI,,760547.0,DCSE/19/2,2.0,14.0
502.0,Understanding Artificial Intelligence,Mis Kaff,60.00,,,H.W Sams Slo.,,760548.0,DCSE/19/2,2.0,15.0
504.0,The Turbo Pascal Trillogy,Bloom & Soyabel,90.00,,,BPB,,760550.0,DCSE/19/2,2.0,16.0
505.0,Turbo Prolog Future for Programmers,Nath S.,65.00,,,Galgotia,,760551.0,DCSE/19/2,2.0,17.0
506.0,The art of C Programming,Jones & Steroct,,,,,LOST,760552.0,DCSE/19/2,2.0,18.0
507.0,The Design of the Unix Operating Sys.,Bach,79.00,,,PHI,,760553.0,DCSE/19/2,2.0,19.0
508.0,Microcomp. Sys. The 8086/88 Family,Liv & Gibson,89.00,,,PHI,,389.0,DCSE/19/2,2.0,20.0
509.0,Microcomp. Sys. The 8086/88 Family,Liv & Gibson,89.00,,,PHI,,760630.0,DCSE/19/2,2.0,22.0
510.0,Microcomp. Sys. The 8086/88 Family,Liv & Gibson,89.00,,,PHI,,760628.0,DCSE/19/2,2.0,23.0
511.0,Microcomp. Sys. The 8086/88 Family,Liv & Gibson,89.00,,,PHI,,760629.0,DCSE/19/2,2.0,24.0
512.0,Microcomp. Sys. The 8086/88 Family,Liv & Gibson,89.00,,,PHI,,760626.0,DCSE/19/2,2.0,25.0
513.0,Advance MS DOS,Duncan,180.00,,,PHI,ISSUED (PKS),760625.0,DCSE/19/2,2.0,26.0
514.0,Comp. Arch. : A Modern Synthesis,Das Gupta,87.45,,,Wiley,,760622.0,DCSE/19/2,2.0,27.0
515.0,Comp. Arch. : A Modern Synthesis,Das Gupta,87.45,,,Wiley,,760623.0,DCSE/19/2,2.0,28.0
516.0,The Unix Programming Environment,Kernighan B.W.,69.00,,,PHI,,760624.0,DCSE/19/2,2.0,29.0
517.0,Cur & Sur for Comp. Aided Geo. Des,Farin,635.20,,,AP,,766555.0,DCSE/19/2,2.0,30.0
518.0,The MS Gu. To using the Quick C Com,M. Waite,317.20,,,Microsoft,,766291.0,DCSE/19/2,2.0,31.0
519.0,Frame Work  & Frame Work II,Pitman,114.95,,,Gosling,,766292.0,DCSE/19/2,2.0,32.0
520.0,The Manual Frame Work,William,36.00,,,BPB,,766293.0,DCSE/19/2,2.0,33.0
521.0,The Manual dBase III,Mezejewski,45.00,,,BPB,,766294.0,DCSE/19/2,2.0,34.0
522.0,Mastering dBase III Plus,Townsend,66.00,,,BPB,,766295.0,DCSE/19/2,2.0,36.0
523.0,Working with Lotus 1-2-3,Pridgoli,82.00,,,Jaico,,766524.0,DCSE/19/2,2.0,37.0
524.0,A First Book of C Programming,Bronson,84.00,,,Jaico,,766525.0,DCSE/19/2,2.0,41.0
526.0,The Manual dBase II,Mezejewski,45.00,,,BPB,,766526.0,DCSE/19/2,2.0,40.0
527.0,The Manual Lotus 1-2-3,Williams,45.00,,,BPB,,766527.0,DCSE/19/2,2.0,39.0
528.0,Understanding dBase III Plus,Simpson,54.00,,,BPB,,766528.0,DCSE/19/2,2.0,38.0
529.0,Mastering 1-2-3,Jorgenson,90.00,,,BPB,,766529.0,DCSE/19/2,2.0,35.0
530.0,The Illustiated dBase III ,Stultz,55.00,,,G.P,,766530.0,DCSE/19/2,2.0,21.0
531.0,Algorithms + Data Structure Prog.,Wirth,59.00,,,PHI,,766531.0,DCSE/19/2,3.0,1.0
532.0,Data Structure ,Reingold,60.00,,,CBS,,766532.0,DCSE/19/2,3.0,2.0
533.0,C Tutorial Turbo C,Bach Hurst,55.00,,,Galgotia,,766487.0,DCSE/19/2,3.0,3.0
534.0,Discrete Maths. With Algorithms,Albertson et al.,121.63,,,Wiley,,766488.0,DCSE/19/2,3.0,4.0
535.0,Programming Language Concept,Ghezzi,73.14,,,Wiley,,766489.0,DCSE/19/2,3.0,5.0
536.0,Advance MS DOS Programming,Duncan R.,180.00,,,BPB,,766490.0,DCSE/19/2,3.0,6.0
537.0,Compiler Con. Principle & Practice,Dhamdhere,80.00,,,McMillan,,766491.0,DCSE/19/2,3.0,7.0
538.0,Unix Utilities : A Prog. Ref.,Tare R.S,110.50,,,Megkoga,,766492.0,DCSE/19/2,3.0,8.0
539.0,Programming with Pascal,Konvalina & Wileman,151.05,,,Megkoga,,766493.0,DCSE/19/2,3.0,9.0
540.0,Trouble Shooting & Ref. the New PC,Margolis A.,75.00,,,BPB,,766494.0,DCSE/19/2,3.0,10.0
541.0,A First Book of C Programming,Bronson,84.00,,,Jaico,,766495.0,DCSE/19/2,3.0,11.0
542.0,Computers & Computer Language,Silverman & Furkiew,205.90,,,Mc Graw,,766496.0,DCSE/19/2,3.0,12.0
543.0,Small Computer Theory & Application,Dailey J.,142.30,,,Mc Graw,,766497.0,DCSE/19/2,3.0,13.0
544.0,Networking IBM PCs,Dorr. M.,60.00,,,Tech Publi.,,766498.0,DCSE/19/2,3.0,14.0
545.0,Micro Computer Application,Graver R.T. & Sugrue,237.70,,,Mc Graw,,766499.0,DCSE/19/2,3.0,15.0
546.0,Discrete Maths. : A Unified Approach,Witala,119.25,,,Mc Graw,,766500.0,DCSE/E/98/5,3.0,1.0
547.0,Modern Applied Algebra,Birkhott & Bartee,65.00,,,CBS,,766501.0,DCSE/19/2,3.0,16.0
550.0,Intro. To Des. & Analysis of Algorithm,Goodman,110.50,,,Mc Graw,,766503.0,DCSE/19/2,3.0,22.0
551.0,Discrete Math. Structure with Appl.,Tremblay & Manohar,126.40,,,Mc Graw,,766504.0,DCSE/19/2,3.0,24.0
552.0,Prolog Through Examples,Konoenko & Lavrae,55.00,,,Galgotia,,766506.0,DCSE/19/2,3.0,25.0
553.0,A Guide to Microcomp. Soft. For Busi.,Meier,289.54,,,Gan.,,761110.0,DCSE/19/2,3.0,26.0
554.0,Quatro,Mc Coy,421.35,,,Mc Graw,,761111.0,DCSE/19/2,3.0,27.0
555.0,Quatro Power User,Cobb,364.90,,,Mc Graw,,761112.0,DCSE/19/2,3.0,28.0
556.0,Mastering Turbo C,Book S.K.,90.00,,,BPB,,761101.0,DCSE/19/2,3.0,29.0
557.0,Understanding Comp. Science Appl.,Walker R.S.,54.00,,,Texals,,761102.0,DCSE/19/2,3.0,30.0
558.0,Cobol Prog. Problems Solutions,Roy M.K. Destidor,39.00,,,T.M.H,,761103.0,DCSE/19/2,3.0,31.0
559.0,Graph Theo with App to Eng & Comp,Deo N.,55.00,,,T.M.H,,761104.0,DCSE/19/2,3.0,35.0
560.0,Elements of Discrete Mathmatics,Liv C.L.,103.35,,,Mc Graw,,761105.0,DCSE/19/2,3.0,32.0
561.0,MicroComp. Architecture Prog.,Walkerly,87.45,,,Wiley,,761106.0,DCSE/19/2,3.0,33.0
562.0,Discrete Mathmatics with Algorithms,Albertson et al.,121.23,,,Wiley,,761107.0,DCSE/19/2,3.0,34.0
563.0,Discrete Mathmatics Stru. For Comp. Sc.,Kolman & Bushy,69.00,,,PHI,,761108.0,DCSE/19/2,3.0,19.0
565.0,File Handling in Turbo Pascal,Boisgontier J.D.C.,318.64,,,Paradigm,,761178.0,DCSE/19/2,3.0,20.0
566.0,A Sec. Cou. In Comp. Sci with Pascal,McCracken D.D.,67.95,,,J. Wiley,,761179.0,DCSE/19/2,3.0,21.0
567.0,Intro. To the Desi. And Anal. of Algo.,Goodman E.S. et al,110.50,,,Mc Graw,,761161.0,DCSE/19/2,3.0,23.0
569.0,Discrete Math A. Unified Approach,Wiitala A.S.,238.50,,,Mc Graw,,761163.0,DCSE/19/2,3.0,17.0
570.0,Theory & Prob. Comp. Graphics,Plastock A. Kalley G.,71.50,,,Mc Graw,,761181.0,DCSE/19/2,3.0,18.0
571.0,Inside Xenix,Morgan L.,60.00,,,BPB,,761184.0,DCSE/19/2,4.0,1.0
572.0,Computer Network,Tanenbaum,75.00,,,PHI,,761185.0,DCSE/19/2,4.0,2.0
573.0,Introduction to Data Structure,Singh B. & Nabs L.T.,66.00,,,T.M.H,,761187.0,DCSE/19/2,4.0,3.0
574.0,Introduction to System Software,Dhamdhere M.,45.00,,,T.M.H,,761190.0,DCSE/19/2,4.0,4.0
575.0,Introduction to System Software,Dhamdhere M.,45.00,,,T.M.H,,761189.0,DCSE/19/2,4.0,5.0
576.0,Introduction to System Software,Dhamdhere M.,45.00,,,T.M.H,,761188.0,DCSE/19/2,4.0,6.0
577.0,Interactive Computer Graphics,Giloi K.W.,69.00,,,PHI,,761186.0,DCSE/19/2,4.0,7.0
578.0,Understanding dBase Management,Prakash N.,69.00,,,T.M.H,,761191.0,DCSE/19/2,4.0,8.0
579.0,Pascal + Data Structure,Dale/Lilly,75.00,,,T.M.H,,761192.0,DCSE/19/2,4.0,9.0
580.0,Compiler Construction,Dhamdhere M.D.,80.00,,,Mc Millan,ISSUED (MG),761193.0,DCSE/19/2,4.0,10.0
581.0,Digital Circuits & Microprocessors,Taub H.,126.40,,,Mc Graw,,761182.0,DCSE/19/2,4.0,11.0
582.0,Programming Language,Tucker B.,119.75,,,Mc Graw,,761183.0,DCSE/19/2,4.0,12.0
583.0,An : Introduction to dBase System,Date J.,75.00,,,Narosa,,761194.0,DCSE/19/2,4.0,13.0
